train_tss_values,val_tss_values,train_hss_values,val_hss_values,train_loss_values,val_loss_values,learning_rate,train_time,val_time
0.6168464513516072,0.5314397253367696,0.5133785616026698,0.2955050789669754,0.41291931826593414,0.468817699377325,3.90625e-07,1367.7312957718968,71.21420343592763
0.6154358685825403,0.5318727819950158,0.511813877491378,0.2960165636914057,0.41284447492335674,0.46849902141223515,3.90625e-07,1368.1390626579523,71.05763457901776
0.615786004205264,0.5314397253367696,0.5129290091018249,0.2955050789669754,0.4131548722876717,0.46884595363377785,3.90625e-07,1368.224438905716,70.1658974494785
0.6154899503783307,0.5305169725793467,0.5116201047823068,0.2957130728371922,0.4133765527964599,0.46781875723434135,3.90625e-07,1367.8677021879703,70.86416203901172
0.6153375611199445,0.5311802584907671,0.5121273672686361,0.2956311361325179,0.4139159305142341,0.4685208173006896,3.90625e-07,1367.4510266575962,71.73405376076698
0.6175181462931041,0.5311802584907671,0.5133060231401899,0.2956311361325179,0.4141295583823253,0.4684975507846179,1.953125e-07,1367.8138014208525,71.70850996300578
0.6162863591121754,0.5308486155350569,0.5122177883267619,0.29567207321366523,0.4134518795903551,0.46829962423302174,1.953125e-07,1368.1511414833367,71.32661030068994
0.6144812076783694,0.5307764394253492,0.5116811835447499,0.295586748222468,0.4143948408897814,0.46829273600962534,1.953125e-07,1368.0954379048198,71.80309496447444
0.616221890306862,0.5308486155350569,0.512554949877515,0.29567207321366523,0.41360389062503183,0.46823045846136396,1.953125e-07,1362.298655698076,66.6897610295564
0.6165197906026659,0.5307764394253492,0.5132265344697288,0.295586748222468,0.41359792947426016,0.4681595878998849,1.953125e-07,1345.5968428365886,66.72212984412909
0.6168371261031598,0.5307764394253492,0.513384632559397,0.295586748222468,0.41338949602914393,0.4682653409174897,9.765625e-08,1345.5545678008348,66.66450276784599
