train_tss_values,val_tss_values,train_hss_values,val_hss_values,train_loss_values,val_loss_values,learning_rate,train_time,val_time
0.5838413578293487,0.5682395362319799,0.4546632857660185,0.43648648120130834,0.43888382958720357,0.3919885141999814,2.5e-05,1346.169636387378,64.30893190391362
0.5886273056740441,0.5737848788253713,0.4589817493597074,0.4359082105594175,0.4364948881884462,0.39526775914469153,2.5e-05,1346.5305736139417,64.43383580259979
0.5902779613190612,0.5683725363837637,0.46052678962684807,0.4381705731984591,0.43557926979825795,0.38954916535394973,1.25e-05,1346.4490284789354,64.56429729238153
0.5928219928285043,0.5643276942094637,0.4637786674658013,0.43805041130669065,0.43267876239416236,0.3867579995622409,1.25e-05,1346.4325279872864,64.19266184605658
0.5928175931706217,0.568157383008374,0.46334745951518114,0.4397159872663087,0.4328478104628039,0.3875365879483007,1.25e-05,1345.5710468888283,64.03519325330853
0.5920638544480115,0.5749077771580737,0.4631204949385392,0.4397856275304922,0.43136817870944877,0.3917363516360136,1.25e-05,1346.3988813031465,64.29486328363419
0.5964819695620469,0.571692242189905,0.4665670428212884,0.44167817347691224,0.43080535734475756,0.3878890692079761,1.25e-05,1345.686298435554,64.24973982945085
0.5991149354892831,0.5788741815811922,0.470008247689251,0.4364843275535955,0.4287029752928403,0.397260350464233,6.25e-06,1346.2519069835544,64.09965046867728
0.5973862139146726,0.5730315323888052,0.4673587453487414,0.44182158533916027,0.42946577487590676,0.38852018020758083,6.25e-06,1345.8153437841684,64.52603483572602
0.5970470936180003,0.5667911212318746,0.46750628648142806,0.4399031657968257,0.4291178412512288,0.3861662406024748,6.25e-06,1345.9974892940372,64.29828684777021
0.5965815351531598,0.5781239313716464,0.4674657084299056,0.436836032312258,0.4299488977919663,0.3960467263943805,6.25e-06,1345.8367556165904,64.38246143423021
0.5968656837244335,0.5683712978929556,0.46756617379542925,0.44041555335707494,0.4276891944303353,0.3867218404173337,6.25e-06,1346.2860427387059,64.35745659843087
0.6002125621378348,0.5762207150247788,0.4708740788532065,0.4391525732313629,0.4271606668778416,0.39198046575846346,3.125e-06,1345.8246091641486,64.33962424658239
0.6005601137788859,0.5777751585990688,0.4712463219495354,0.4377817438826765,0.4270040288069693,0.39470834403844746,3.125e-06,1346.2704651188105,64.36097460240126
0.598518539198392,0.5733809244067869,0.4693420098850229,0.4397301954208911,0.4282317258383272,0.3896622233783248,3.125e-06,1346.1484916433692,64.16781477443874
0.5990217240707363,0.5764352491547644,0.46952407011336017,0.43873401395770123,0.42658619041026735,0.39262684718063423,3.125e-06,1345.9504295941442,64.2853628732264
0.5981791735874618,0.5767564311043388,0.46925525028659815,0.43921123956840474,0.4256206720483743,0.392190045034834,3.125e-06,1345.817282281816,64.21539087966084
0.6000188118705223,0.576006180894793,0.4704475024739494,0.4395722445718539,0.426796958485644,0.3915227951385595,1.5625e-06,1345.9415317270905,64.19511355645955
0.60005240659153,0.5732203334319997,0.47050696602027015,0.4394896925331993,0.4271910445944917,0.3897549573588988,1.5625e-06,1345.952031198889,64.50615398958325
0.5996672285429752,0.5749617203132722,0.4699922256498217,0.4391251894151583,0.42647513735198206,0.3913602667924916,1.5625e-06,1346.3794390521944,64.50961021520197
0.6014856124787736,0.5748274816706801,0.47161178331933806,0.4396656569025731,0.4267191052917511,0.39069029110772857,1.5625e-06,1346.0131429489702,64.42741150036454
0.5997522539314009,0.5703002473266143,0.47019121903768374,0.43995189353137,0.42713533856901703,0.38828583414955387,1.5625e-06,1346.5227144770324,64.46325649879873
0.6029339718543485,0.5749077771580737,0.47402508630462764,0.4397856275304922,0.42636258814329375,0.39059457120260804,7.8125e-07,1346.1207868997008,64.27816740237176
0.5999527263426663,0.5752829022628466,0.47139600985763824,0.4396042736752181,0.42592349164359583,0.3910093652164756,7.8125e-07,1345.9040970094502,64.38881400600076
0.598224740710829,0.5716934806807131,0.4694468811309127,0.4394333819824512,0.42603558643553663,0.3890541104182344,7.8125e-07,1345.8137222137302,64.28576415404677
0.6010064950682767,0.5746129475406944,0.4718150346336462,0.4400875229981844,0.425434986558584,0.39010040410633745,7.8125e-07,1345.9537257049233,64.57928061671555
0.6022360554576609,0.5727918844174326,0.4724615340534859,0.43921981997420245,0.4254760661501489,0.38969928770454537,7.8125e-07,1346.1972764283419,64.40962485782802
0.6013663870830739,0.5749880726454673,0.47267825332348135,0.4399056301139701,0.4249437067846549,0.3903822839372502,3.90625e-07,1346.0021253991872,64.19623889960349
0.6015447385477972,0.5754165216600345,0.47156328901969075,0.44017480041862667,0.4263268866606297,0.39040337352017906,3.90625e-07,1346.3152056746185,64.3490740340203
0.6022202966830632,0.5752829022628466,0.4724824530406695,0.4396042736752181,0.42463635631798324,0.39085565565218183,3.90625e-07,1346.2415260635316,64.12796009331942
0.6000779379395458,0.5754968171474282,0.4703992437751291,0.44029485483244546,0.425475908031318,0.3904079901343533,3.90625e-07,1346.251555800438,64.28823737241328
0.6009533552004329,0.5750953397104601,0.4719301405204957,0.43969490232931224,0.4265058492632231,0.39064076074784426,3.90625e-07,1346.1601986214519,64.15689117275178
0.6000916195423311,0.5754968171474282,0.4702775661668078,0.44029485483244546,0.425605956147412,0.39041853097171103,1.953125e-07,1346.151506556198,64.18326239846647
0.599318090358627,0.5754968171474282,0.46999263353584136,0.44029485483244546,0.42642785061991983,0.39035850812295647,1.953125e-07,1345.890144949779,64.66046755574644
0.6023036128710632,0.5754165216600345,0.47293809781557017,0.44017480041862667,0.42610709391499996,0.39043146714664484,1.953125e-07,1345.7936652135104,64.58818872831762
0.600601649215757,0.5755771126348218,0.47135482137970824,0.44041494122839975,0.4262867652583644,0.3902514079617786,1.953125e-07,1346.162332708016,64.53494301438332
0.6009349059683786,0.5744523565659071,0.47125581985919496,0.43984724541578724,0.4256585264655714,0.3900629437111061,1.953125e-07,1346.085579002276,64.63910329900682
0.5998046658558498,0.5751486636202545,0.47127967548721483,0.44014573119868605,0.42583055117849933,0.3902106368432528,9.765625e-08,1345.8849175218493,64.19991132244468
